node,title,in_degree,out_degree,weighted_in_degree,weighted_out_degree,pagerank,hub_score,authority_score,mean_visits,median_visits,std_visits,max_visits,total_visits,visit_slope,gmm_cluster,cluster_confidence,p_cluster_0,p_cluster_1,p_cluster_2,p_cluster_3,p_cluster_4,cluster_entropy,cluster_entropy_normalized,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20
82,Analytic geometry,38,83,47.0,113.0,0.0003976681406689911,0.0033903278958357604,0.0018440529237388394,324.7920656634747,321.0,65.00622293668224,997.0,237423.0,0.009970959801151593,2,0.9653622024332978,2.069593275244454e-05,0.000268385844360103,0.9653622024332978,0.03434871578958942,4.5177145299932484e-57,0.15225710676476306,0.09460265946791989,6.136056705138746e-05,0.00033967956112272317,0.00022481750357393395,0.0006173379834588375,0.0007112693215094389,0.0008854536526961678,0.0007577330685085378,0.001618412585590832,0.0031403271821394095,-0.0013339336316047035,0.0011993348794165101,0.0064064089907836545,-0.00014679991188294651,0.0063320810188870905,-0.002512641270170123,-0.001005821720976985,-0.0027499283998963482,-9.241587468729185e-05,0.00022324331536278157,0.00046638669633265295
83,Differential geometry,37,105,51.0,143.0,0.0004069697387236703,0.005102949809355909,0.002028193520910834,419.6279069767442,410.0,60.212832627212606,819.0,306748.0,-0.03902442995591901,2,0.9628680185482231,3.5959321135131005e-06,2.5520476384094258e-06,0.9628680185482231,0.037125833472024854,6.107962518694098e-59,0.15878362678783947,0.09865781435936007,0.00011997680535222233,0.00036002757720065214,0.00033516155067879043,0.0006873559473086892,0.0009322159342333371,0.00041888423486125226,0.0008375373022553593,0.001032025802569353,0.0027767912541095886,-0.0013072412144705943,0.000726471597954689,0.004890379337374828,-0.0017478282495934313,0.0001595481149891553,-0.0002897059185475942,0.000949742099712525,-0.0005137177307402708,0.0009843297332639152,0.0005580144960159156,0.0007179443879507778
84,Algebraic geometry,48,113,73.0,156.0,0.00046265764935942333,0.004843632008849447,0.0027937757606154028,319.01915184678523,316.0,46.522132353681336,546.0,233203.0,0.006749135137841865,2,0.9851392298619274,3.5578456464200308e-06,2.4490363894319203e-05,0.9851392298619274,0.014832721928532017,2.839401871301979e-63,0.07751385510439394,0.04816206608875185,0.00011229960532021187,0.0006735744070128296,0.00027070321233965754,0.0015622047859189835,0.0009382137274463037,0.0006182083300150737,0.0009023119463125192,0.0013843841632828428,0.0035225706798068623,-0.0015095579555919217,0.0014972252134587563,0.008106682722473084,-0.0024563209925142684,0.0007989156222024816,0.0007258529760054852,0.007897810302190824,4.923709659357048e-05,0.0008634067127856799,-7.100342596827613e-05,0.0006123772371368231
85,Functional analysis,47,68,56.0,90.0,0.00041274286097999955,0.004029236304159257,0.002640788501732937,331.6839945280438,328.0,55.73842076674243,568.0,242461.0,-0.0336472775543194,2,0.9464457970015675,5.088218786854586e-05,0.002164946937274876,0.9464457970015675,0.051338373873288906,7.413222373432757e-47,0.2183195126378867,0.1356495400979477,0.0001671310132025762,0.0005551405008906634,0.0005214873616890704,0.000982392469108049,0.0017926746091042937,0.0006322512900909586,0.0013263405083934472,0.001421469955623015,0.003448949195552716,-0.0012956341011595017,0.001719834266070315,0.008587744200980395,-0.0036403264474373764,-0.00030893679541004176,-0.0006413940201677175,-9.304199442077805e-05,-0.0011234750692804536,0.001514089475068551,0.00041519689295039874,0.0010573969661683673
86,Manifold,24,94,37.0,147.0,0.0003750183948878096,0.004895589004044796,0.0018242431803420233,1035.5554035567716,1035.0,188.83733294058902,2778.0,756991.0,0.08212619230553005,2,0.9238933347692635,1.6267399783857754e-06,1.0417088761479737e-05,0.9238933347692635,0.0760946214019968,8.7080123008007e-113,0.2692781681854155,0.1673119330078173,0.0001816707747999331,0.0005878002668166615,0.0006362138587905747,0.0009250607125320506,0.0015269625007748588,0.0006374657620007373,0.001233635336042003,0.0015930580207706086,0.004234466251724313,-0.001837580788172964,0.0015578688446991986,0.008546630428762508,-0.003222202175609103,0.0004893588456097717,-0.000568288847464803,0.0013678630724252153,-0.0002071129702677551,0.0018867677393006113,-9.344639130838451e-05,0.001996735530112233
87,Vector calculus,19,115,30.0,172.0,0.00034948257357769903,0.008448793260583771,0.0016700874980524133,404.1997264021888,397.0,71.96754892602888,624.0,295470.0,-0.04040513734726862,2,0.7118838826017371,9.112176972747373e-08,8.818763504776645e-06,0.7118838826017371,0.2881072075129884,1.972963511399563e-93,0.6005581926378109,0.37314778532185294,0.00022580222992088384,0.00041659437896714993,0.00046556020870324464,0.0006912964435942402,0.0010893634960721691,0.0003599558102846488,0.0010446750528844038,0.0009749269801188657,0.0025314368569605236,-0.00102424414439837,0.0009221256633965124,0.005647340878258236,-0.0022287018359612573,-6.058941193158276e-05,-0.00012012488691809672,0.0016503477350314883,-0.00038378532421629215,0.0012919174307905088,0.00021172981001141416,0.0009607578998607164
88,Tensor calculus,16,100,28.0,135.0,0.00033666013754023904,0.006934631370430285,0.0019378320064044842,148.64705882352942,144.0,37.996344794620285,672.0,108661.0,-0.0008255551292216651,3,0.8383889606687823,8.333157570005939e-07,4.8090997672436956e-06,0.1616053969156934,0.8383889606687823,1.9976501164850246e-55,0.4423976311846617,0.2748771032214491,0.00022672264100803325,0.00042867465678674135,0.0004232672246403992,0.0007146638268222242,0.0011970569338685684,0.0003888719439971924,0.0009648774037677962,0.0010379459229591034,0.002690960099742506,-0.0010808099337967986,0.0010310861083537531,0.006056169416952131,-0.0025184084257246922,-0.0003894380002773092,-0.00012500124617355817,0.0014353867538169287,-0.00035976023660092016,0.0008586918972111418,0.0003979744960836612,0.0009912367148704462
89,Polynomial,31,144,63.0,181.0,0.0004215201755638293,0.005822465255583077,0.0036101538425365076,1630.1737346101231,1630.0,370.0181068067465,3159.0,1191657.0,0.02819111172688886,2,0.9428196654122628,2.6492705189938032e-08,7.832351473865635e-05,0.9428196654122628,0.05710198458029325,5.676483670820743e-37,0.21973265036482328,0.13652757193503753,0.00010669650549323441,0.0017690714880376451,0.00044993523399121973,0.003214535839936204,0.0015780523582811904,0.0009275395065868614,0.0014418469130173634,0.002045027905359285,0.004900466678661791,-0.0019067961551425823,0.002245119201687963,0.012007339908558628,-5.1892098637657934e-05,-0.0007997814557212951,9.979405545495328e-05,0.0041815196953011394,-0.0003350721835818687,0.0019991684573910404,0.00031819966999822787,0.0010453910983862346
90,Algebraic topology,42,46,56.0,60.0,0.00041778207878497876,0.0021204944182725244,0.0022324574935640613,217.84952120383036,213.0,75.95597262541332,2000.0,159248.0,-0.03858275965141931,3,0.8689387044628597,0.0306730644707463,0.0012301230828053677,0.09915810798358853,0.8689387044628597,3.1305549134345376e-40,0.46634809850607095,0.289758365267269,0.00011197378111216142,0.00045537971814791294,0.00017216251118432448,0.0007923150476051049,0.0007436645166536026,0.0006794093776519156,0.0008136424633815282,0.0015951689826392103,0.0036165509517459564,-0.001078833878294395,0.0022391015524677697,0.005334945244270568,0.0013364350273914465,0.0006119894094414798,-4.315368319333747e-05,-8.66439197280068e-05,-0.0002549240943807,0.0016516551600286539,0.0003607354507336993,0.003338462826495791
91,Poincaré conjecture,10,12,13.0,15.0,0.00033409836396947176,0.00038931915404136636,0.00043885484953223896,690.1190150478797,631.0,592.3221530814469,14048.0,504477.0,0.08122067141136328,3,0.9989966679475996,0.0009999270712762146,4.835650565137093e-11,3.4049327677508737e-06,0.9989966679475996,3.5312500136825003e-26,0.007953023197428351,0.00494149114792522,0.00016216178222894885,0.00032794144877603315,0.00022885232709230432,0.0005710422187415725,0.0006172749252249265,0.00051522105155043,0.0006991858247162228,0.001068296534634613,0.002574952251102004,-0.00106756913672364,0.0007805309206725587,0.0039762869133757525,-0.0007476273024787625,0.0006878366871270544,-0.00012611366608217606,0.0007753883715196603,-0.00019370053065905727,0.0009546032630903514,0.0006965237768540671,0.0013090075229491066
92,Four color theorem,8,19,12.0,29.0,0.0003324422742085821,0.00025295680198462756,0.00030562370474775916,516.1039671682627,502.0,191.11243243454038,3816.0,377272.0,0.04799795277811145,3,0.9938453855608272,2.979120443801844e-05,7.132458066840126e-05,0.00605349865406649,0.9938453855608272,9.240293797829753e-91,0.03804306243296342,0.023637483707232555,0.00013144654146434828,0.0008433695109513944,9.28029909840129e-05,0.0015239366380994006,0.0009942368855654004,0.0024970301585041156,0.0012128573033209596,0.006729007902385432,0.01705940706398696,-0.006487034250185743,0.026041416604168192,-0.0036968444675764558,0.003515701757834295,-0.000692998766726041,-0.00015341542048657715,0.0005447214455725039,-4.275376098532114e-05,0.0014101789819551248,0.00421515394312881,0.01071963591791217
93,Fractal,16,57,18.0,77.0,0.0003261206928658507,0.0017605928593219322,0.0009034515656330999,1534.4801641586866,1486.0,809.929694523948,21541.0,1121705.0,0.6134346785993734,3,0.9994775322171764,0.00010910464896907445,2.441792402949617e-09,0.0004133606920622775,0.9994775322171764,1.5892618737629291e-53,0.0047383352477712495,0.0029440932210954515,8.538245609110853e-05,0.0005383937687138531,0.00031924988581991885,0.000860992110234008,0.0011644783467833894,0.0008121965784104368,0.0016838386192815458,0.001818244556910162,0.004927961072602344,-0.0024284032686265346,0.001775562552004643,0.008399244455156628,-0.0014651236729554434,1.6707145359190105e-06,-0.0004668368277189695,0.0017587654826234306,-0.016065981902575858,0.028578346876471244,-9.77920098710657e-05,0.0008805636897393742
94,Real analysis,48,77,77.0,91.0,0.00044135094956574013,0.004041800883417077,0.0045125565816226225,324.4391244870041,318.0,57.18970329390568,534.0,237165.0,-0.05040884532568926,2,0.961006425171581,1.256114907989466e-05,0.002495728137497048,0.961006425171581,0.03648528554184185,3.502740353626615e-21,0.17411950297211132,0.10818652998472893,0.00021349469466855033,0.0006741646327536949,0.0005136900336030353,0.0009164556406756001,0.001842524167115995,0.0008127342400132506,0.0012830087305264746,0.0015141588489254675,0.003657240252477035,-0.001414405931014503,0.0017792476435891217,0.009426485578269776,-0.0038151065366129537,-1.4836748575415137e-06,-0.000551523126185427,0.0012349837310063573,-0.0011885704313412443,0.0014490179098773247,0.00041480777775815996,0.0008360304222434071
95,Differential equation,52,131,60.0,220.0,0.0004421605684225544,0.008691143476533165,0.0025541604768074483,1312.6922024623802,1318.0,225.41239223686284,2167.0,959578.0,0.08529766587827324,2,0.7688468845964279,1.3800041783424741e-05,0.019235081458809648,0.7688468845964279,0.21190423390297908,1.6231328716322326e-147,0.6070493762909135,0.3771809844921679,0.00017898797356445426,0.0006785870270727416,0.0012665071507747194,0.0010734695570554275,0.0015637522333132566,0.0006026280089934336,0.009072086079254816,0.0012551473550524528,0.003519006174945116,-0.001421352254665817,0.0015618882232077357,0.009663664110835784,-0.004032058179505726,-0.0004893339715769337,0.0008314299419419453,0.008010387471315028,-0.0017255620316461062,0.00314129021511695,4.923192870180084e-05,0.0002512935974646158
96,Dynamical system,17,48,20.0,75.0,0.00034244032277106124,0.0020620374192435393,0.0009949799485494692,474.33242134062925,471.0,108.7445469904412,2184.0,346737.0,-0.009593434144060671,2,0.5272787025874927,9.697704490500788e-05,0.0001074835993790097,0.5272787025874927,0.47251683676822326,5.530210649614375e-108,0.6935877826111756,0.4309503195200611,0.00018385697869893096,0.0006586998066327401,0.0006932471442069244,0.0012126586796570218,0.0028368936801217623,0.0017653342689385753,0.023266567995483198,0.002334689775482889,0.004849794895897245,-0.0017673132943159548,0.0030648403508395966,0.014964723239141492,-0.005253893693846302,0.006828414459584119,-0.0043064191967690955,-0.003258255381232195,-0.02280609055786365,0.029715871735078215,-0.00092381746883659,-0.0011078074219062716
97,Chaos theory,16,56,27.0,80.0,0.0003576313719149407,0.0017248553040431754,0.001250277678344212,2243.872777017784,2199.0,603.4143879812565,13657.0,1640271.0,0.40190870262842515,3,0.6707898548327282,5.194983985278614e-06,7.996430723706329e-07,0.3292041505402141,0.6707898548327282,1.3886888955206088e-72,0.6336916329838969,0.39373474931102315,0.00011787447434774873,0.0006331530451244997,0.0021264735238086074,0.001231036115307015,0.0015933866525549368,0.0008747543313257121,0.0024830559113786753,0.0021305867919117587,0.005458523904674728,-0.002234664635210261,0.002700178350454407,0.011420961225102562,-0.002985509095955099,-0.0007041960315177108,-0.000329160554927539,0.0031347915756663263,-0.018474933454410668,0.032540870283027,5.543564724613018e-05,0.0010385909473445687
98,Probability theory,49,89,67.0,106.0,0.00045002593907786815,0.0029786859807910053,0.0027807871750419404,712.5075239398085,706.0,125.21109239539692,1595.0,520843.0,0.05857287990112875,2,0.9703993570997934,3.255849517741419e-05,0.0008837168614113954,0.9703993570997934,0.02868436754361766,3.976759579850624e-23,0.13757805807346016,0.08548205370991184,0.00025386967328704037,0.00063399490769112,0.0005572123136720091,0.0012899528837741234,0.0043261289235758576,0.0010874095727735015,0.0013883185983415676,0.0024886641116905733,0.005072889969674081,-0.0018537591991844998,0.0034444358062183478,0.015276230346964329,-0.010124494412280359,-0.00021176928585827352,-0.002783247755798891,-0.007090395950423046,-0.0030908706716742443,-0.002590515288582084,-6.95900986718009e-05,0.0019416253169915296
99,Design of experiments,4,51,4.0,80.0,0.0002998311642223385,0.0004964318614525826,0.00021589222225759126,747.8399452804377,748.0,263.82578889469215,3223.0,546671.0,-0.43065567319162323,3,0.9999999979233922,1.7974349397315523e-10,1.799527980818001e-09,9.733636838483819e-11,0.9999999979233922,2.0134148783991765e-113,4.458467901864981e-08,2.770201862041408e-08,0.0002845508253159701,0.0002773068241654872,0.0003197326352067509,0.0008518409901628074,0.012496074934931004,0.00035024783785429087,0.0012416956520553653,0.0020561202402556867,0.005833209988802242,-0.0026455204901512735,0.00485605515365576,0.02562877243808932,-0.03167474065002724,-0.02227818840065324,-0.0015780585692669745,-0.025326617896012673,0.0013748762787447889,-0.004860997944269299,-0.0022989213950115003,-0.00346096558774514
100,Observational study,4,45,6.0,54.0,0.0003064590570079064,0.000384583903957468,0.00020086907671041895,266.296853625171,260.0,99.00361738588241,1646.0,194663.0,-0.15545209534573445,3,0.9999999992065414,2.272963722129632e-10,2.1078259206247289e-10,3.5537975717858835e-10,0.9999999992065414,3.2099129677885205e-25,1.82650982911238e-08,1.1348743651440285e-08,0.00031238865769640827,0.000286318798626345,0.0003508687187302223,0.0008905039068453396,0.013818839565511233,8.670941492607227e-05,0.0012801154578933854,0.0021193492270664294,0.005946997886414002,-0.0029020989515283675,0.004858549957302481,0.02830017890460673,-0.035110498125473545,-0.024887149520932024,-0.001909256489485136,-0.028053347598179377,0.001496568424391411,-0.005441809937690243,-0.00260865943777869,-0.004405851101300492
101,Statistical hypothesis testing,6,48,9.0,70.0,0.00032141156986485687,0.0004868303885433048,0.00022455561655910155,1085.9904240766075,1081.0,303.03677530293845,3372.0,793859.0,-0.010032093828135918,3,0.9998946332021601,6.573766296231954e-09,2.9825260992523617e-07,0.0001050619714639407,0.9998946332021601,8.750897536190689e-81,0.0010724349726506642,0.0006663413135513395,0.00030292579958413973,0.000305207270485023,0.00037919945688670847,0.0008834548880538581,0.013343740857164813,0.00011274580430737755,0.0013381831670474902,0.0020957731577891884,0.005850747142142225,-0.0028077084227051286,0.004731168530844337,0.027454127619031436,-0.033781073596272665,-0.023871939390314737,-0.001808095074768365,-0.02676065747413508,0.0014325608927164815,-0.005189231062105057,-0.0024492199616052376,-0.004092983712274277
102,Mathematical optimization,47,64,60.0,81.0,0.0004374884117998018,0.0023110976497100416,0.002510108878528349,914.9329685362517,889.0,1072.0296625662784,29384.0,668816.0,0.029737311079728265,3,0.9751495500211389,0.024850449977613098,5.563819866908891e-19,1.2479846530464777e-12,0.9751495500211389,1.3058132426110464e-36,0.11635850377648772,0.07229760332941834,0.017322363929797777,0.0005101764619406183,0.00046174108651442187,0.0010524595566523557,0.00588089021001109,0.000801381573755791,0.001679443404264561,0.002123790180627439,0.0060308260994006956,0.0001109433859735508,0.003308864250224102,0.012238246904625058,-0.010017015539768833,-0.004665318041764565,0.0008409673254744026,-0.004976144949513519,-0.0001593167154601318,0.0014453537692690312,-0.0006231866719585258,0.0004746252526390104
103,Control theory,46,42,58.0,52.0,0.0004466036278038182,0.001807297367046998,0.00216879382796759,815.9179206566347,829.0,171.98685676265004,1375.0,596436.0,-0.08357525306875913,2,0.7059269910593995,0.00040926875784106346,0.2643451207758793,0.7059269910593995,0.029318619406880037,2.5768446961314805e-27,0.7042193572866381,0.4375560882753052,0.0001413403222780972,0.0005563949047280056,0.0007010012101429353,0.0016164231241722654,0.0014408339881951942,0.0007081976691213805,0.001730322013761817,0.0015609659484386617,0.004203797218314043,-0.00044792894307503283,0.001835329077457159,0.00874171875118593,-0.0033355114201023333,-9.643423144601947e-05,0.00032089954735176974,0.0015445389378337243,-0.0031409030571451463,0.007360383317963061,-0.0005611247234627869,0.001973298758247301
104,Mathematical problem,9,5,9.0,5.0,0.0003563319290817186,6.0167928337076884e-05,0.00021264982344117587,100.93160054719563,94.0,109.05252051126371,2951.0,73781.0,-0.05240998628938882,3,0.9386639166283611,0.0006317138728659197,2.4174602354568536e-11,2.755587770062847e-08,0.9386639166283611,0.06070434191872064,0.23414749141316138,0.1454840162544939,7.228060183891238e-05,0.00033978675654125766,0.00010683749197861354,0.000504819455900113,0.0004924060847259114,0.0009249370564100465,0.0003139379116218569,0.0011533152542359058,0.0024930071046263373,-0.0014359925607009395,0.00038200002605540205,0.002946060097659642,-0.00013407295060221234,0.001142259879195214,-0.0005879385521969885,-0.0002643633248565259,-0.0003617419070460934,0.0003688540874201569,0.0013192137287500907,0.00044596103365800795
105,Numerical analysis,50,72,65.0,89.0,0.00047425433515585046,0.0023623068034680987,0.0024267471392046057,608.374829001368,610.0,119.87709903874367,2315.0,444722.0,-0.04591746046179848,2,0.9665492642809348,0.00033537501105541473,0.0005335853494156232,0.9665492642809348,0.03258177535859415,3.8367528071349394e-30,0.15114911410519413,0.0939142249212941,0.00010781910745295584,0.00036217143809766253,0.0012432394876180325,0.0007718633285543294,0.0017512735885104067,0.0005038789819737024,0.0009682658322968639,0.0012645546962318773,0.0028872793761358234,-0.0013217135604250544,0.0012279226603851478,0.006644762868870475,-0.0034701444056059205,-0.0015099394218023245,-0.0003371307903034951,-0.0016599044001840363,-0.0020266445208356266,0.004079384063496859,0.0002727786688377708,0.0006547731078476116
106,Approximation theory,23,30,25.0,34.0,0.00035856605362457174,0.0009627164374057124,0.001074125655791418,103.81668946648426,102.0,24.09345224379339,226.0,75890.0,-0.03669577649891265,2,0.96082697524926,1.9232436855680643e-05,0.004881047844373785,0.96082697524926,0.03427274446705263,2.4577106067645493e-12,0.18019909482536767,0.11196399279102111,0.00022331772093650543,0.0003749439171854005,0.0005189108659549983,0.0011435151332081853,0.0015808461784445934,0.0003887376087694171,0.0009619347231609157,0.0009375195659020301,0.0023045420754844483,-0.0007256970896970209,0.0011016441955949228,0.005623020988113916,-0.0030802787649916634,-0.00135191194306697,-0.00025890621543337263,-0.0008114063890105477,-0.00034185046200097116,0.0008777658176575512,0.0004367379404999467,0.00042718345054205156
107,Algorithm,50,138,78.0,173.0,0.0005486862818120295,0.0029979749373925976,0.0023274111909046993,2756.5184678522573,2694.0,638.1707597544616,8473.0,2015015.0,0.4973867200304256,2,0.9982769459538423,5.830654988971984e-06,0.0010133137130336962,0.9982769459538423,0.0007039096781350866,3.181251647853887e-35,0.013887745372462582,0.008628941362179591,0.0003499525812666843,0.001400613818395588,0.00023226643306423154,0.010385537644014358,0.0015001592631521076,0.009521782201342874,0.0008144820486721609,0.004954304937940929,0.007458136673590814,0.0018764973998588498,0.0055585016186093785,0.005935367145690241,0.0034793385572102625,-0.0005557783612337176,0.0038367650525802165,-0.001520498243859483,-0.0010357851029961778,-0.0002068279235780018,0.00038334113722793056,0.002231615023326722
108,Hilbert's problems,21,26,22.0,31.0,0.0004370389548557763,0.0009946040291458384,0.0008190768289494142,426.53214774281804,418.0,82.27131380962473,1055.0,311795.0,-0.03748959723121226,2,0.9602081001015317,6.226942349096657e-05,0.00027505192534623015,0.9602081001015317,0.03945457854963117,2.2094628140069144e-20,0.16938860882572038,0.10524706017987266,9.843586297899691e-05,0.0006624655512149129,0.00023912900820045944,0.001711769426383424,0.0007500957188608362,0.0009138329128427658,0.0008710400375045163,0.002250976571330449,0.0032965824071050694,-0.0011720551045526235,0.0022192690594087317,0.006821173826232894,-9.379666879710535e-05,0.0058643443684184456,-0.0020015847181753354,-0.00031844106922863116,0.004459454561222798,0.0039246372113113485,0.00010540361593915923,-0.0007180992529758693
109,Riemann hypothesis,16,37,25.0,46.0,0.00037908544864685126,0.0010382872254718009,0.0012978626911586482,1313.6142270861833,1224.0,415.1397721079315,5194.0,960252.0,0.1890349210464794,2,0.8869051337363688,6.0963952244160205e-06,0.0003699865721877364,0.8869051337363688,0.11271878329621893,2.009982311843023e-29,0.3554900071310306,0.22087836031735486,0.00023978626465063205,0.0051084278264888275,0.00041370329044901994,0.003604707501400678,0.0024442242351474168,0.0008863497363002264,0.001024963782711791,0.001636306615620011,0.004321418323976618,-0.001690665998083965,0.0020289122594386515,0.01163053351336788,-0.005566853171489534,-0.0028582547775416016,0.00022113159773889512,0.002283079154555348,-0.00013011983698167228,6.367508674719594e-05,0.002214153632590409,0.0002462317340967835
110,Commutative algebra,50,25,64.0,36.0,0.00044758439134632926,0.0015170545664794407,0.0026873743983201028,78.60875512995896,77.0,17.127273790041034,185.0,57463.0,-0.018126546207032995,1,0.5713189112237254,0.0059405748734889735,0.5713189112237254,0.19055767605548002,0.2321828378473056,1.6764109803751914e-68,1.00522677800868,0.6245825143315927,0.00012209626148690912,0.001011168742271175,0.0003799543248211208,0.0016828611954757267,0.0008976668576281756,0.0005747410653566327,0.0009412585962048353,0.001370475445958178,0.0034977214818909695,-0.0016225030761886988,0.001189059374538809,0.006713683523216531,-0.001213283190014175,0.0006268961477222089,-3.4640407270748356e-05,0.002990065738466844,-0.001007156865125056,0.002037839640158064,0.0015137389192035227,0.001192939886100023
111,Elementary algebra,57,47,80.0,57.0,0.0005112349574371534,0.0020881577904363186,0.003311696380551758,300.0205198358413,201.0,263.1379426656634,2216.0,219315.0,-0.8221040365968564,3,0.9603048530279129,0.039068443524752666,4.6748087410958404e-08,0.0006266566992474835,0.9603048530279129,4.7459321791611755e-25,0.17019620238784725,0.10574884627294752,0.00011350871148435441,0.0011671131154277013,0.00024580737525682194,0.0024966999577664176,0.001334890749840389,0.001236140872006909,0.0009393062440851553,0.003115978226444285,0.004888345966612254,-0.0017131411300741388,0.003238783154046761,0.010334958126084336,0.0006658715254487245,0.00518120452529948,-0.00237297681035993,-0.0013796649909967348,0.015507157407281081,0.01036566340208301,-0.0015708157131417214,-0.004523845642637266
112,Harmonic analysis,52,27,61.0,36.0,0.00046395068730408786,0.0018272242336393844,0.0024786061980437545,185.50205198358412,182.0,43.21629415630969,584.0,135602.0,-0.015692551755790766,1,0.3961502658342841,0.008654037123929776,0.3961502658342841,0.2924052917404266,0.3027904053013594,4.209069483554813e-44,1.1292181439134312,0.7016226815519782,0.0002435416934716545,0.0010258152975308476,0.0008760942734885315,0.0012581901739792526,0.0031011049275194683,0.0007493203500810928,0.0020436911014655645,0.002143478860474897,0.005631630118459177,-0.002257493902329919,0.0029564114902214853,0.015325268168838576,-0.007065977598936604,-0.002823819502893387,-0.00013420181083338042,0.002173657552602818,-0.001149656986043587,0.002544665667252125,0.00014599191834134805,0.00161915202180699
113,Algebraic number theory,54,41,65.0,48.0,0.0004693771853606295,0.001460202702434526,0.002590402464411986,104.55129958960329,102.0,21.50700030042681,238.0,76427.0,-0.012855072726451646,2,0.9376438485425813,0.0002407511387530739,0.03234441899765675,0.9376438485425813,0.029770981321009186,1.663968764134255e-17,0.27798182824100864,0.17271982105888836,5.8100425898089415e-05,0.004080414502343329,0.0001086077991914734,0.0028081250987639344,0.0005622778637923573,0.0004305866907384504,0.00042614957201856046,0.0010154580097948736,0.002150093094466686,-0.0009060308640595995,0.0011233998696305728,0.004697414825965379,-0.0007299272848440889,0.0004678342264923535,0.00023198934261415733,0.0020818685279585403,-0.0009035680231982207,0.0007340599062143941,0.004157412597250074,0.0018481054978418132
114,Analytic number theory,53,33,59.0,41.0,0.0004920010263543041,0.001099424950771535,0.0020999796482521218,101.73050615595075,100.0,20.543767622223033,228.0,74365.0,-0.025118312774584713,2,0.9437105479400049,0.00033908851899150383,0.03318894380824212,0.9437105479400049,0.022761419732761426,4.337030318482991e-28,0.2565092531523053,0.15937816002132255,7.193153282009704e-05,0.005351146929580532,0.00018757872758106176,0.00286695477669571,0.000785797803415218,0.0004409409510400731,0.0005262956073274192,0.0011066528693517794,0.002575440520575367,-0.0009587512453484437,0.0011149389032630345,0.005371789085753862,-0.0008272703389487017,0.00011928388427783056,-4.309976358942081e-05,0.0017558604751233221,-0.0006781049214485621,0.0014272132518001574,0.003143260987433942,0.0008360203598101397
115,Arithmetic function,9,47,12.0,64.0,0.00032920894714126824,0.0009417198171956251,0.0005259714348710318,86.13406292749659,84.0,21.82340708732054,251.0,62964.0,-0.004606157087415212,3,0.9994724287102649,2.666624210489134e-07,6.348931897291114e-05,0.0004638153083410455,0.9994724287102649,1.031298624738625e-54,0.00470532747739438,0.0029235843402483806,5.0292424835975934e-05,0.02995530843673416,-0.00014689304350520155,0.005094469998564163,0.0008034222168140549,0.0006134311328312835,0.0003727538899210178,0.0023714807065922964,0.0058978285271344775,-0.0029796730639835723,0.002447864978935973,0.01401819916403381,0.016154530657450383,-0.008180739200939788,0.0016741088429146538,0.0013955667617207973,-0.0007622779387972875,-0.001528909522700291,0.00857720921399165,-0.0008671376999115902
116,Riemann zeta function,18,46,25.0,75.0,0.0003943361524482876,0.0016502047867929946,0.0007610349507996139,973.4596443228454,963.0,181.92198369779584,2437.0,711599.0,0.17807684639353782,2,0.6642936605840221,3.041680703766965e-05,0.00045121442767550706,0.6642936605840221,0.33522470818126476,4.983702012412737e-128,0.6418942432299107,0.39883131761144813,0.00010753734447494069,0.027619001352942655,0.00013618250199211082,0.0018195443615114267,0.0013967706365936874,0.00046683353469383955,0.0009999654852037793,0.0016566696109074192,0.0046628110106336045,-0.0014419265055704634,0.002308511220747693,0.013757165059627314,-0.005594882906889661,-0.00032397695281399715,0.0026285533133589027,0.01747872247441439,-0.00019469901716317428,-0.0017978713934406463,0.0012301758132014081,0.00010361313516892254
117,Square root of 2,12,30,19.0,46.0,0.0003442381055787225,0.0014035240399987083,0.0007826859596657143,818.3912448700411,779.0,247.92622270936153,2577.0,598244.0,-0.4648430499059488,2,0.710806430638493,1.8333523236903084e-05,0.00836844340960199,0.710806430638493,0.2808067924286678,4.310056901900422e-96,0.6395155096983993,0.39735332736831175,5.130055920213705e-05,0.004136760357236147,8.873941409819331e-05,0.00430306234770634,0.0010043451165908483,0.000867300206633026,0.0006942922495982653,0.0031213632954146518,0.00567478970442973,-0.002863674187963632,0.0016278520444691698,0.012213738713165063,0.011788753869034928,-0.005567541912454564,0.0005211226254765907,-0.00048505455562352403,3.3487595366488694e-05,0.0017034226735826456,0.002684860259554515,-0.001877160077363457
118,Irrational number,30,67,50.0,95.0,0.000450926953520786,0.0028963011679920213,0.001991391481243481,1038.280437756498,955.0,362.65073946920995,2739.0,758983.0,0.4474263035448826,2,0.9933546996148256,2.0247184291125903e-06,0.0016003596571109117,0.9933546996148256,0.005042916009634156,2.5578962833670205e-70,0.04362794365415887,0.027107565515327232,0.00012924961065371245,0.0037489734315998818,0.0001469548307675135,0.003335624461763914,0.0012783722713666029,0.0012031199538773552,0.0008770252743434513,0.002793139126860076,0.004637860402059335,-0.0020421741203197883,0.0016589153652003144,0.010327205564108441,0.005257519775400392,-0.0020207593437970663,1.7573724366801705e-05,4.781630216613163e-05,-0.0005813517490976023,0.0005407240900356005,0.00390955142796629,-0.0007392185220208103
